Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,9,24,8,30,20,0,0,0,0,9.5,0,0,0,0,50.96,144.95000000000002,0.13,988,2.2,102,0.5,0.0000,0.0000
2021,9,24,9,30,19.8,0,0,0,0,9.4,0,0,0,0,51.15,138.53,0.13,988,2.2,89,0.7000000000000001,0.0000,0.0000
2021,9,24,10,30,19.5,0,0,0,0,9.4,0,0,0,0,51.96,129,0.13,988,2.2,90,0.9,0.0000,0.0000
2021,9,24,11,30,19.200000000000003,0,0,0,0,9.3,0,0,0,0,52.79,117.82000000000001,0.13,988,2.2,97,1.1,0.0000,0.0000
2021,9,24,12,30,18.900000000000002,0,0,0,0,9.4,0,0,0,0,53.99,105.84,0.13,988,2.3000000000000003,106,1.2000000000000002,0.0000,0.0000
2021,9,24,13,30,19.1,0,0,0,0,9.600000000000001,0,0,0,0,54.13,93.49,0.13,989,2.4000000000000004,103,1.2000000000000002,0.0000,0.0000
2021,9,24,14,30,20.5,60,214,93,0,9.700000000000001,60,214,0,93,50.08,81,0.13,989,2.5,90,1.3,0.0000,0.0000
2021,9,24,15,30,22.700000000000003,135,408,282,0,9.700000000000001,135,408,0,282,43.52,68.88,0.13,990,2.6,87,1.4000000000000001,14.5797,11.3056
2021,9,24,16,30,25.5,189,522,471,0,9.4,189,522,0,471,36.08,57.34,0.13,990,2.6,100,1.4000000000000001,26.3502,20.6083
2021,9,24,17,30,28.1,217,607,631,0,8.8,217,607,0,631,29.75,47,0.13,990,2.6,124,1.8,36.8304,28.9045
2021,9,24,18,30,29.5,224,670,745,0,8.9,224,670,0,745,27.73,38.980000000000004,0.13,989,2.6,147,2.6,44.4336,34.9249
2021,9,24,19,30,29.900000000000002,225,696,795,0,9.4,225,696,0,795,27.92,34.99,0.13,989,2.7,163,3.3000000000000003,47.8056,37.5957
2021,9,24,20,30,29.6,213,704,780,0,9.700000000000001,213,704,0,780,29.11,36.4,0.13,988,2.7,178,3.6,46.7758,36.7793
2021,9,24,21,30,28.8,193,690,700,0,10.3,193,690,0,700,31.560000000000002,42.68,0.13,988,2.7,188,3.9000000000000004,41.3752,32.5008
2021,9,24,22,30,27.400000000000002,176,631,564,0,10.700000000000001,176,631,0,564,35.25,52.07,0.13,989,2.7,189,4.3,32.3237,25.3319
2021,9,24,23,30,26.400000000000002,148,519,383,0,11.3,161,359,25,323,38.910000000000004,63.13,0.13,989,2.8000000000000003,186,4.4,17.4585,13.6087
2021,9,25,0,30,23.200000000000003,96,339,184,0,11.9,95,316,46,177,49.17,75.03,0.14,989,2.9000000000000004,229,1.8,8.6530,6.6495
2021,9,25,1,30,22,18,64,21,0,12.3,15,29,43,16,54.25,87.19,0.14,989,2.9000000000000004,313,1,0.0000,0.0000
2021,9,25,2,30,21.6,0,0,0,0,12.5,0,0,0,0,56.29,99.85000000000001,0.14,989,2.8000000000000003,186,1.1,0.0000,0.0000
2021,9,25,3,30,21.8,0,0,0,0,12.3,0,0,0,0,54.85,112.09,0.14,990,2.8000000000000003,30,0.7000000000000001,0.0000,0.0000
2021,9,25,4,30,22,0,0,0,0,11.9,0,0,0,0,52.61,123.78,0.14,990,2.9000000000000004,71,0.30000000000000004,0.0000,0.0000
2021,9,25,5,30,21.8,0,0,0,0,11.9,0,0,0,0,53.44,134.32,0.14,990,3,130,0.30000000000000004,0.0000,0.0000
2021,9,25,6,30,21.1,0,0,0,0,12.3,0,0,0,0,57.120000000000005,142.58,0.14,990,3.2,173,0.6000000000000001,0.0000,0.0000
2021,9,25,7,30,20.200000000000003,0,0,0,0,12.8,0,0,0,0,62.51,146.76,0.14,990,3.3000000000000003,190,0.7000000000000001,0.0000,0.0000
2021,9,25,8,30,19.5,0,0,0,0,13.200000000000001,0,0,0,0,67.08,145.3,0.14,990,3.4000000000000004,200,0.6000000000000001,0.0000,0.0000
2021,9,25,9,30,19,0,0,0,0,13.3,0,0,0,0,69.61,138.8,0.14,990,3.4000000000000004,201,0.5,0.0000,0.0000
2021,9,25,10,30,18.6,0,0,0,0,13.4,0,0,0,0,71.62,129.21,0.14,990,3.4000000000000004,184,0.4,0.0000,0.0000
2021,9,25,11,30,18.2,0,0,0,0,13.4,0,0,0,0,73.76,118,0.14,990,3.5,153,0.5,0.0000,0.0000
2021,9,25,12,30,18,0,0,0,3,13.5,0,0,0,0,75.03,105.99000000000001,0.14,991,3.5,125,0.6000000000000001,0.0000,0.0000
2021,9,25,13,30,18.3,0,0,0,4,13.5,0,0,14,0,73.67,93.63,0.14,991,3.5,104,0.9,0.0000,0.0000
2021,9,25,14,30,19.5,60,187,89,0,13.4,53,126,29,72,67.75,81.14,0.14,991,3.5,96,1.1,0.0000,0.0000
2021,9,25,15,30,21.6,131,409,277,0,12.700000000000001,131,409,0,277,56.81,69.05,0.14,991,3.5,114,1,14.3001,11.0866
2021,9,25,16,30,23.900000000000002,175,543,466,0,12,175,543,0,466,47.39,57.54,0.14,991,3.6,155,0.9,26.0434,20.3664
2021,9,25,17,30,25.8,198,628,624,0,11.700000000000001,198,628,0,624,41.29,47.25,0.14,991,3.6,183,1.4000000000000001,36.3925,28.5591
2021,9,25,18,30,27,204,686,735,0,11.9,204,686,0,735,39.11,39.300000000000004,0.14,991,3.7,192,2.1,43.8055,34.4295
2021,9,25,19,30,27.3,202,715,785,0,12.5,202,715,0,785,39.84,35.37,0.14,990,3.7,203,2.6,47.1704,37.0944
2021,9,25,20,30,27.1,191,726,772,0,12.8,191,726,0,772,41.2,36.800000000000004,0.14,990,3.8000000000000003,213,2.9000000000000004,46.2588,36.3708
2021,9,25,21,30,26.6,174,712,694,0,12.8,174,712,0,694,42.49,43.06,0.14,989,3.8000000000000003,223,2.9000000000000004,40.9791,32.1873
2021,9,25,22,30,25.900000000000002,158,656,558,0,12.700000000000001,158,656,0,558,43.87,52.410000000000004,0.14,989,3.7,231,2.7,31.9356,25.0249
2021,9,25,23,30,25.5,132,555,380,0,12.5,139,463,29,346,44.300000000000004,63.440000000000005,0.14,989,3.7,235,2.6,18.6620,14.5436
2021,9,26,0,30,23.5,89,374,184,0,12.200000000000001,89,374,0,184,48.980000000000004,75.33,0.14,989,3.7,243,2.3000000000000003,8.9720,6.8909
2021,9,26,1,30,21.8,17,64,20,0,11.9,17,64,0,20,53.4,87.47,0.14,990,3.6,248,2.1,0.0000,0.0000
2021,9,26,2,30,20.400000000000002,0,0,0,0,11.8,0,0,0,0,57.7,100.15,0.14,990,3.5,245,1.8,0.0000,0.0000
2021,9,26,3,30,19.6,0,0,0,0,11.8,0,0,0,0,60.65,112.39,0.14,991,3.4000000000000004,225,1.4000000000000001,0.0000,0.0000
2021,9,26,4,30,18.900000000000002,0,0,0,0,11.9,0,0,0,0,64.02,124.10000000000001,0.14,991,3.3000000000000003,197,1.2000000000000002,0.0000,0.0000
2021,9,26,5,30,18.3,0,0,0,0,12.200000000000001,0,0,0,0,67.38,134.67000000000002,0.14,991,3.2,175,0.9,0.0000,0.0000
2021,9,26,6,30,17.900000000000002,0,0,0,0,12.3,0,0,0,0,69.82000000000001,142.97,0.14,991,3.2,169,0.6000000000000001,0.0000,0.0000
2021,9,26,7,30,17.6,0,0,0,0,12.4,0,0,0,0,71.75,147.15,0.14,991,3.1,180,0.4,0.0000,0.0000
2021,9,26,8,30,17.2,0,0,0,0,12.600000000000001,0,0,0,0,74.23,145.64000000000001,0.14,990,3,184,0.30000000000000004,0.0000,0.0000
2021,9,26,9,30,16.8,0,0,0,0,12.700000000000001,0,0,0,0,76.61,139.08,0.14,990,3,172,0.5,0.0000,0.0000
2021,9,26,10,30,16.400000000000002,0,0,0,0,12.8,0,0,0,0,79.26,129.42000000000002,0.14,991,3,166,0.7000000000000001,0.0000,0.0000
2021,9,26,11,30,16.1,0,0,0,0,12.9,0,0,0,0,81.59,118.18,0.14,991,3,169,0.7000000000000001,0.0000,0.0000
2021,9,26,12,30,15.8,0,0,0,0,13.100000000000001,0,0,0,0,83.87,106.14,0.14,991,3,180,0.7000000000000001,0.0000,0.0000
2021,9,26,13,30,15.9,0,0,0,0,13.100000000000001,0,0,0,0,83.52,93.78,0.14,991,2.9000000000000004,199,0.6000000000000001,0.0000,0.0000
2021,9,26,14,30,16.6,56,147,78,0,13.100000000000001,38,80,14,50,79.9,81.29,0.14,992,2.8000000000000003,223,0.4,0.0000,0.0000
2021,9,26,15,30,17.900000000000002,141,346,264,3,13,20,0,0,20,73.11,69.22,0.14,992,2.7,243,0.4,1.0310,0.7991
2021,9,26,16,30,19.6,195,485,454,3,12.700000000000001,79,0,0,79,64.4,57.74,0.14,992,2.6,249,0.5,4.4105,3.4487
2021,9,26,17,30,21.6,205,620,624,3,12.200000000000001,125,0,0,125,54.99,47.5,0.14,991,2.5,246,1.1,7.2842,5.7160
2021,9,26,18,30,23.3,188,727,748,3,11.700000000000001,230,11,0,238,48.13,39.62,0.14,991,2.5,243,2,14.1743,11.1399
2021,9,26,19,30,24.5,195,744,799,3,11.5,364,94,0,440,44.08,35.75,0.14,990,2.5,244,2.8000000000000003,26.4201,20.7756
2021,9,26,20,30,24.900000000000002,216,698,772,2,11.5,292,500,32,690,43.03,37.2,0.14,990,2.5,245,3.4000000000000004,41.3114,32.4791
2021,9,26,21,30,24.700000000000003,230,618,679,2,11.5,288,416,11,590,43.67,43.43,0.14,990,2.5,246,3.7,34.8032,27.3345
2021,9,26,22,30,23.900000000000002,203,560,542,0,11.600000000000001,203,560,0,542,45.99,52.75,0.14,990,2.6,247,3.8000000000000003,30.9763,24.2705
2021,9,26,23,30,23.400000000000002,162,454,363,3,11.700000000000001,173,255,11,286,47.870000000000005,63.75,0.14,990,2.6,248,3.8000000000000003,15.3927,11.9930
2021,9,27,0,30,20.5,100,269,167,0,12.100000000000001,100,269,0,167,58.46,75.63,0.14,990,2.6,249,3.3000000000000003,8.1226,6.2351
2021,9,27,1,30,18.3,13,37,14,0,12.700000000000001,13,37,0,14,69.86,87.74,0.14,991,2.6,247,2.5,0.0000,0.0000
2021,9,27,2,30,17,0,0,0,0,13.4,0,0,0,0,79.43,100.44,0.14,991,2.6,237,1.6,0.0000,0.0000
2021,9,27,3,30,16.6,0,0,0,0,13.600000000000001,0,0,0,0,82.60000000000001,112.69,0.14,992,2.6,213,1.1,0.0000,0.0000
2021,9,27,4,30,16.400000000000002,0,0,0,0,13.600000000000001,0,0,0,0,83.58,124.42,0.14,992,2.5,189,0.9,0.0000,0.0000
2021,9,27,5,30,16.2,0,0,0,0,13.600000000000001,0,0,0,0,84.61,135.02,0.14,992,2.5,181,0.8,0.0000,0.0000
2021,9,27,6,30,16.1,0,0,0,0,13.600000000000001,0,0,0,0,85.21000000000001,143.36,0.14,992,2.5,178,0.6000000000000001,0.0000,0.0000
2021,9,27,7,30,16,0,0,0,0,13.600000000000001,0,0,0,0,85.81,147.55,0.14,991,2.5,167,0.5,0.0000,0.0000
2021,9,27,8,30,15.9,0,0,0,0,13.600000000000001,0,0,0,0,86.41,145.99,0.14,991,2.6,147,0.5,0.0000,0.0000
2021,9,27,9,30,15.8,0,0,0,0,13.700000000000001,0,0,0,0,87.13,139.35,0.14,991,2.6,132,0.6000000000000001,0.0000,0.0000
2021,9,27,10,30,15.8,0,0,0,0,13.700000000000001,0,0,0,0,87.25,129.64000000000001,0.14,991,2.7,128,0.6000000000000001,0.0000,0.0000
2021,9,27,11,30,15.8,0,0,0,0,13.700000000000001,0,0,0,0,87.24,118.35000000000001,0.14,991,2.8000000000000003,129,0.6000000000000001,0.0000,0.0000
2021,9,27,12,30,15.8,0,0,0,0,13.700000000000001,0,0,0,0,87.51,106.3,0.14,991,2.9000000000000004,136,0.4,0.0000,0.0000
2021,9,27,13,30,16,0,0,0,0,13.8,0,0,0,0,86.91,93.93,0.14,991,2.9000000000000004,149,0.30000000000000004,0.0000,0.0000
2021,9,27,14,30,16.7,57,138,78,0,14,52,112,14,69,83.89,81.44,0.14,992,2.8000000000000003,175,0.30000000000000004,0.0000,0.0000
2021,9,27,15,30,18.1,147,336,265,3,14.3,26,0,0,26,78.27,69.39,0.14,992,2.7,224,0.4,1.3383,1.0371
2021,9,27,16,30,19.900000000000002,197,491,458,3,14.4,65,0,0,65,70.66,57.94,0.14,992,2.6,253,0.8,3.6250,2.8343
2021,9,27,17,30,21.6,238,555,611,3,14.3,94,0,0,94,63.24,47.75,0.14,992,2.5,250,1.5,5.4732,4.2946
2021,9,27,18,30,22.900000000000002,284,554,709,3,14.100000000000001,150,1,0,151,57.72,39.94,0.14,991,2.4000000000000004,248,2.1,8.9862,7.0621
2021,9,27,19,30,23.900000000000002,292,572,754,3,13.9,147,2,0,149,53.53,36.13,0.14,991,2.3000000000000003,248,2.7,8.9402,7.0298
2021,9,27,20,30,24.5,297,551,734,3,13.600000000000001,144,1,0,145,50.52,37.59,0.14,990,2.2,248,3.2,8.6743,6.8194
2021,9,27,21,30,24.700000000000003,289,496,647,3,13.4,211,9,0,217,49.33,43.81,0.14,990,2.2,247,3.7,12.7871,10.0423
2021,9,27,22,30,24.200000000000003,257,422,510,3,13.5,212,17,0,222,51.120000000000005,53.09,0.14,989,2.2,245,3.9000000000000004,12.6696,9.9257
2021,9,27,23,30,23.8,194,321,334,3,13.700000000000001,171,49,0,192,53.160000000000004,64.07000000000001,0.14,989,2.2,244,4.1000000000000005,10.3103,8.0312
2021,9,28,0,30,20.900000000000002,98,177,141,3,14.200000000000001,57,0,0,57,65.7,75.92,0.14,989,2.3000000000000003,244,3.8000000000000003,2.7658,2.1220
2021,9,28,1,30,18.900000000000002,7,22,8,3,14.9,7,20,86,8,77.81,88.01,0.14,990,2.4000000000000004,248,3.2,0.0000,0.0000
2021,9,28,2,30,17.8,0,0,0,3,15.5,0,0,0,0,86.21000000000001,100.73,0.14,990,2.5,250,2.5,0.0000,0.0000
2021,9,28,3,30,17.5,0,0,0,3,15.5,0,0,0,0,88.06,112.99000000000001,0.14,990,2.5,246,2.1,0.0000,0.0000
2021,9,28,4,30,17.3,0,0,0,3,15.4,0,0,0,0,88.48,124.74000000000001,0.14,990,2.5,240,1.9000000000000001,0.0000,0.0000
2021,9,28,5,30,17.1,0,0,0,3,15.3,0,0,0,0,88.94,135.37,0.14,990,2.4000000000000004,236,1.9000000000000001,0.0000,0.0000
2021,9,28,6,30,16.900000000000002,0,0,0,3,15.200000000000001,0,0,0,0,89.44,143.75,0.14,990,2.3000000000000003,231,1.7000000000000002,0.0000,0.0000
2021,9,28,7,30,16.8,0,0,0,3,15,0,0,0,0,89.34,147.94,0.14,990,2.3000000000000003,225,1.4000000000000001,0.0000,0.0000
2021,9,28,8,30,16.6,0,0,0,3,14.9,0,0,0,0,89.65,146.34,0.14,989,2.2,223,1.1,0.0000,0.0000
2021,9,28,9,30,16.400000000000002,0,0,0,0,14.700000000000001,0,0,0,0,89.8,139.62,0.14,989,2.2,234,0.7000000000000001,0.0000,0.0000
2021,9,28,10,30,16.2,0,0,0,0,14.5,0,0,0,0,89.94,129.85,0.14,989,2.2,255,0.4,0.0000,0.0000
2021,9,28,11,30,16,0,0,0,0,14.4,0,0,0,0,90.10000000000001,118.53,0.14,989,2.1,301,0.2,0.0000,0.0000
2021,9,28,12,30,15.9,0,0,0,0,14.200000000000001,0,0,0,0,89.87,106.45,0.14,989,2,342,0.2,0.0000,0.0000
2021,9,28,13,30,16.1,0,0,0,0,14.100000000000001,0,0,0,0,88.21000000000001,94.08,0.14,989,1.8,277,0.2,0.0000,0.0000
2021,9,28,14,30,17.1,52,334,101,0,14.100000000000001,52,327,4,100,82.67,81.60000000000001,0.14,989,1.7000000000000002,237,0.5,0.0000,0.0000
2021,9,28,15,30,18.7,91,615,306,3,14.100000000000001,126,36,0,139,74.66,69.56,0.14,989,1.6,272,1.1,7.1439,5.5351
2021,9,28,16,30,20.5,110,758,510,3,14,213,60,0,245,66.41,58.14,0.14,989,1.5,270,2,13.6489,10.6707
2021,9,28,17,30,22.1,117,842,680,3,14,239,34,0,262,60.11,48.01,0.14,989,1.5,262,2.8000000000000003,15.2419,11.9589
2021,9,28,18,30,23.400000000000002,119,888,797,3,13.8,233,15,0,244,54.83,40.26,0.14,989,1.5,254,3.5,14.5099,11.4025
2021,9,28,19,30,24,122,898,844,8,13.3,289,46,0,326,51.34,36.51,0.14,988,1.6,246,4,19.5456,15.3682
2021,9,28,20,30,24,123,888,823,3,13.200000000000001,107,1,0,108,50.910000000000004,37.99,0.14,987,1.6,242,4.4,6.4554,5.0747
2021,9,28,21,30,23.3,123,852,734,7,13.200000000000001,240,468,50,576,53.07,44.18,0.14,987,1.7000000000000002,240,4.5,33.9067,26.6264
2021,9,28,22,30,22.200000000000003,115,790,586,8,13.200000000000001,208,423,39,460,56.550000000000004,53.43,0.14,987,1.8,242,4.3,26.2143,20.5345
2021,9,28,23,30,21.6,101,685,397,0,13.100000000000001,102,668,14,391,58.47,64.38,0.14,986,1.8,244,4.2,20.9500,16.3150
2021,9,29,0,30,19.8,73,474,186,7,13,70,182,32,113,64.93,76.22,0.14,986,1.8,247,3.3000000000000003,5.4701,4.1945
2021,9,29,1,30,18.3,15,76,17,0,13,15,76,0,17,71.23,88.27,0.14,986,1.7000000000000002,248,2.6,0.0000,0.0000
2021,9,29,2,30,17.1,0,0,0,0,13.3,0,0,0,0,78.27,101.01,0.14,987,1.5,254,2.2,0.0000,0.0000
2021,9,29,3,30,16.5,0,0,0,0,13.5,0,0,0,0,82.39,113.29,0.14,987,1.5,262,2,0.0000,0.0000
2021,9,29,4,30,16.3,0,0,0,0,13.5,0,0,0,0,83.76,125.06,0.14,987,1.4000000000000001,269,1.5,0.0000,0.0000
2021,9,29,5,30,16.1,0,0,0,0,13.4,0,0,0,0,84.14,135.72,0.14,987,1.3,268,0.7000000000000001,0.0000,0.0000
2021,9,29,6,30,16,0,0,0,7,13.200000000000001,0,0,0,0,83.59,144.13,0.14,987,1.3,262,0.4,0.0000,0.0000
2021,9,29,7,30,15.9,0,0,0,9,13,0,0,0,0,82.99,148.34,0.14,987,1.4000000000000001,246,0.5,0.0000,0.0000
2021,9,29,8,30,15.9,0,0,0,7,12.9,0,0,0,0,82.12,146.68,0.14,987,1.4000000000000001,237,0.7000000000000001,0.0000,0.0000
2021,9,29,9,30,15.700000000000001,0,0,0,7,12.8,0,0,0,0,82.77,139.89000000000001,0.14,987,1.5,255,1.1,0.0000,0.0000
2021,9,29,10,30,15.3,0,0,0,7,12.700000000000001,0,0,0,0,84.71000000000001,130.06,0.14,987,1.5,280,1.3,0.0000,0.0000
2021,9,29,11,30,14.700000000000001,0,0,0,0,12.3,0,0,0,0,85.36,118.7,0.14,987,1.5,304,1.2000000000000002,0.0000,0.0000
2021,9,29,12,30,14.100000000000001,0,0,0,0,11.4,0,0,0,0,83.94,106.61,0.14,988,1.5,321,1,0.0000,0.0000
2021,9,29,13,30,14.3,0,0,0,0,10.5,0,0,0,0,78.02,94.22,0.14,988,1.5,334,1.1,0.0000,0.0000
2021,9,29,14,30,16,49,326,96,0,9.700000000000001,49,326,0,96,66.14,81.75,0.14,988,1.5,346,1.5,0.0000,0.0000
2021,9,29,15,30,18.7,89,608,300,0,8.8,89,608,0,300,52.51,69.73,0.14,989,1.5,353,2,15.3952,11.9259
2021,9,29,16,30,21.700000000000003,111,748,503,0,6.800000000000001,111,748,0,503,38.050000000000004,58.35,0.14,989,1.4000000000000001,185,1.9000000000000001,27.9903,21.8804
2021,9,29,17,30,24.3,125,817,669,0,4.6000000000000005,125,817,0,669,27.92,48.27,0.14,989,1.4000000000000001,18,1.4000000000000001,38.8852,30.5075
2021,9,29,18,30,26.1,134,853,782,0,4.5,134,853,0,782,24.900000000000002,40.58,0.14,988,1.4000000000000001,173,0.7000000000000001,46.4674,36.5142
2021,9,29,19,30,27.3,133,877,834,0,4,133,877,0,834,22.48,36.89,0.14,987,1.4000000000000001,291,0.7000000000000001,49.9647,39.2841
2021,9,29,20,30,27.700000000000003,136,862,812,0,4.2,140,853,11,809,22.240000000000002,38.39,0.14,987,1.4000000000000001,253,1.6,48.3137,37.9780
2021,9,29,21,30,27.5,141,817,723,0,4.3,141,817,0,723,22.62,44.550000000000004,0.14,986,1.4000000000000001,251,2.4000000000000004,42.5152,33.3840
2021,9,29,22,30,26.700000000000003,125,770,580,0,4.800000000000001,123,756,43,570,24.55,53.77,0.14,986,1.4000000000000001,255,2.8000000000000003,32.4351,25.4043
2021,9,29,23,30,26.200000000000003,104,674,392,0,5.300000000000001,104,674,0,392,26.25,64.69,0.14,986,1.4000000000000001,257,2.9000000000000004,20.9564,16.3160
2021,9,30,0,30,23.5,69,499,185,0,5.800000000000001,69,499,0,185,31.78,76.51,0.14,987,1.3,261,2.7,8.9359,6.8483
2021,9,30,1,30,21.1,14,84,16,0,6.800000000000001,14,84,0,16,39.51,88.54,0.14,987,1.3,264,2.5,0.0000,0.0000
2021,9,30,2,30,19.700000000000003,0,0,0,0,8,0,0,0,0,46.83,101.3,0.14,988,1.2000000000000002,275,1.9000000000000001,0.0000,0.0000
2021,9,30,3,30,18.900000000000002,0,0,0,0,8.6,0,0,0,0,51.13,113.59,0.14,988,1.2000000000000002,299,1,0.0000,0.0000
2021,9,30,4,30,18.2,0,0,0,0,8.6,0,0,0,0,53.370000000000005,125.38000000000001,0.14,989,1.1,323,0.5,0.0000,0.0000
2021,9,30,5,30,17.7,0,0,0,0,8.4,0,0,0,0,54.42,136.07,0.14,989,1,346,0.4,0.0000,0.0000
2021,9,30,6,30,17.2,0,0,0,0,8.3,0,0,0,0,55.660000000000004,144.52,0.14,989,1,184,0.5,0.0000,0.0000
2021,9,30,7,30,16.6,0,0,0,0,8,0,0,0,0,56.870000000000005,148.73,0.14,989,0.9,13,0.9,0.0000,0.0000
2021,9,30,8,30,16.2,0,0,0,0,7.5,0,0,0,0,56.29,147.03,0.14,989,0.9,20,1.2000000000000002,0.0000,0.0000
2021,9,30,9,30,16.2,0,0,0,0,6.6000000000000005,0,0,0,0,52.85,140.16,0.14,988,0.9,25,1.4000000000000001,0.0000,0.0000
2021,9,30,10,30,16.3,0,0,0,0,5.4,0,0,0,0,48.32,130.27,0.14,988,0.8,28,1.6,0.0000,0.0000
2021,9,30,11,30,16.5,0,0,0,0,4.1000000000000005,0,0,0,0,43.69,118.87,0.14,989,0.8,31,1.8,0.0000,0.0000
2021,9,30,12,30,16.8,0,0,0,0,3.3000000000000003,0,0,0,0,40.49,106.76,0.14,989,0.8,35,1.9000000000000001,0.0000,0.0000
2021,9,30,13,30,17.7,0,0,0,0,2.5,0,0,0,0,36.08,94.37,0.14,989,0.8,38,2.1,0.0000,0.0000
2021,9,30,14,30,20.5,40,488,109,0,1.7000000000000002,40,488,0,109,28.69,81.9,0.14,990,0.8,40,2.6,0.0000,0.0000
2021,9,30,15,30,24.1,65,758,325,0,1.6,65,758,0,325,22.86,69.91,0.14,990,0.7000000000000001,45,3.3000000000000003,16.6514,12.8962
2021,9,30,16,30,27.3,79,875,535,0,1,79,875,0,535,18.1,58.56,0.14,990,0.7000000000000001,53,3.5,29.7370,23.2434
2021,9,30,17,30,29.700000000000003,88,932,705,0,-1.2000000000000002,88,932,0,705,13.47,48.53,0.14,990,0.7000000000000001,59,3.1,40.9413,32.1185
2021,9,30,18,30,31.3,96,958,820,0,-3.2,96,958,0,820,10.55,40.9,0.14,989,0.7000000000000001,58,2.3000000000000003,48.6877,38.2568
2021,9,30,19,30,32.1,97,970,869,0,-4,97,970,0,869,9.5,37.27,0.14,989,0.7000000000000001,44,1.5,52.0208,40.8986
2021,9,30,20,30,32.2,97,964,848,0,-3,97,964,0,848,10.17,38.78,0.14,988,0.7000000000000001,189,1,50.5993,39.7724
2021,9,30,21,30,31.8,93,940,759,0,-1,93,940,0,759,12.11,44.92,0.14,988,0.7000000000000001,335,1.2000000000000002,44.5843,35.0061
2021,9,30,22,30,31,87,892,610,0,0.7000000000000001,87,892,0,610,14.280000000000001,54.11,0.14,987,0.7000000000000001,317,1.5,34.6592,27.1430
2021,9,30,23,30,30.5,75,798,412,0,1.8,75,798,0,412,15.93,65.01,0.14,987,0.8,311,1.7000000000000002,21.9739,17.1037
2021,10,1,0,30,27.200000000000003,60,565,189,0,3,60,565,0,189,21,76.8,0.14,988,0.8,301,1.8,9.1101,6.9780
2021,10,1,1,30,24.700000000000003,13,93,15,0,4.800000000000001,13,93,0,15,27.75,88.8,0.14,988,0.8,301,1.8,0.0000,0.0000
2021,10,1,2,30,23.3,0,0,0,0,5.9,0,0,0,0,32.42,101.58,0.14,988,0.8,315,1.6,0.0000,0.0000
2021,10,1,3,30,22.400000000000002,0,0,0,0,6.1000000000000005,0,0,0,0,34.68,113.88,0.14,989,0.7000000000000001,341,1.3,0.0000,0.0000
2021,10,1,4,30,21.6,0,0,0,0,5.4,0,0,0,0,34.82,125.69,0.14,989,0.7000000000000001,186,1.2000000000000002,0.0000,0.0000
2021,10,1,5,30,21,0,0,0,0,4.4,0,0,0,0,33.57,136.42000000000002,0.14,989,0.7000000000000001,23,1.3,0.0000,0.0000
2021,10,1,6,30,20.5,0,0,0,0,3,0,0,0,0,31.53,144.9,0.14,989,0.7000000000000001,35,1.4000000000000001,0.0000,0.0000
2021,10,1,7,30,19.900000000000002,0,0,0,0,1.5,0,0,0,0,29.45,149.13,0.14,988,0.6000000000000001,47,1.5,0.0000,0.0000
2021,10,1,8,30,19.3,0,0,0,0,0.30000000000000004,0,0,0,0,27.85,147.37,0.14,988,0.6000000000000001,56,1.5,0.0000,0.0000
2021,10,1,9,30,18.8,0,0,0,0,-0.30000000000000004,0,0,0,0,27.57,140.43,0.14,988,0.6000000000000001,63,1.6,0.0000,0.0000
2021,10,1,10,30,18.3,0,0,0,0,-0.30000000000000004,0,0,0,0,28.48,130.48,0.14,988,0.6000000000000001,67,1.6,0.0000,0.0000
2021,10,1,11,30,18,0,0,0,0,-0.2,0,0,0,0,29.29,119.04,0.14,989,0.6000000000000001,70,1.6,0.0000,0.0000
2021,10,1,12,30,17.7,0,0,0,0,-0.1,0,0,0,0,30.03,106.92,0.14,989,0.6000000000000001,73,1.6,0.0000,0.0000
2021,10,1,13,30,18.2,0,0,0,0,0,0,0,0,0,29.29,94.52,0.14,989,0.7000000000000001,76,1.6,0.0000,0.0000
2021,10,1,14,30,21.1,46,375,98,0,0.30000000000000004,46,375,0,98,25,82.06,0.14,990,0.7000000000000001,79,2.1,0.0000,0.0000
2021,10,1,15,30,25,85,652,307,0,0.9,85,652,0,307,20.62,70.08,0.14,990,0.7000000000000001,90,2.6,15.7052,12.1608
2021,10,1,16,30,27.8,109,772,509,0,2.1,109,772,0,509,19.01,58.77,0.14,990,0.8,111,2.7,28.2591,22.0859
2021,10,1,17,30,29.700000000000003,117,856,681,0,2.6,117,856,0,681,17.740000000000002,48.79,0.14,990,0.8,127,2.7,39.5120,30.9951
2021,10,1,18,30,31.1,116,911,801,0,2.6,116,911,0,801,16.27,41.230000000000004,0.14,990,0.8,140,2.5,47.5210,37.3380
2021,10,1,19,30,32,123,911,844,0,1.9000000000000001,123,911,0,844,14.76,37.65,0.14,990,0.9,158,2.3000000000000003,50.4841,39.6883
2021,10,1,20,30,32.300000000000004,126,895,820,0,1.9000000000000001,126,895,0,820,14.530000000000001,39.18,0.14,989,0.9,179,2.2,48.8848,38.4223
2021,10,1,21,30,32.1,126,858,730,0,2.2,126,858,0,730,14.99,45.300000000000004,0.14,989,0.9,197,2.2,42.8329,33.6282
