,length,diameter,propeller_diameter,LD_effective,S_wetted,volume,mass_total,mass_payload,mass_structural,mass_propulsion,power,solar_area_fraction,mass_battery,BATTERY_SPECIFIC_ENERGY,S_solar,score
164,24.022769671321022,4.708050821442706,3.832611593021611,70.5445102408144,282.08586290082866,278.8071994615982,295.51900833999065,30.0,42.09908804429419,221.605339041224,615.8808047765511,0.42992451826681705,205.29360159218373,225.0,38.18970593050554,-0.5312785388127853
163,23.293118480735085,4.6035921910354825,3.6828257541959966,68.48999988720712,267.5298303279139,258.4758352885642,273.9689745157288,30.0,39.92671509883329,202.2522371170981,599.8029132332333,0.4416150389244807,186.60535078367258,225.0,37.192743620169146,-0.5318493150684931
162,22.549157701145052,4.498266824891616,3.5316349679343815,66.40961359395332,253.14538265797378,238.90177268453812,253.22163520257735,30.0,37.77994984552371,183.67628299986725,583.8921539798067,0.4544821876847493,168.67995559416642,225.0,36.20614489472277,-0.5323059360730593
166,25.44493972037733,4.9145561771203985,4.12862419859804,74.58777544370167,311.7311150222632,321.7871195008832,341.0751610273506,30.0,46.523407881954185,262.6882248448659,648.5393624636561,0.4094589556917919,245.0037591529367,225.0,40.214806736557605,-0.5325342465753424
167,26.139842443728696,5.016694692336703,4.275121269602535,76.58134986519173,326.8280505097103,344.45851952693107,365.1054933378213,30.0,48.77650631712287,284.44106374158235,665.1215628089953,0.40044249155923023,266.04862512359813,225.0,41.24304036546408,-0.5350456621004566
161,21.789103435475493,4.392028838598755,3.378837893281092,64.29963882385607,238.92694805932518,220.07380332331618,233.26511024327186,30.0,35.65796073247486,165.86643009834972,568.148960992142,0.46872426575347215,151.5063895979045,225.0,35.22993666426128,-0.536986301369863
168,26.825278451806856,5.1181484205714955,4.420762333204693,78.55886200064693,342.1122099694083,367.93289075859053,389.9869272513686,30.0,51.057546452066006,307.0171102028084,681.8736799668666,0.39210878894504697,287.90222043045475,225.0,42.281810242704516,-0.538013698630137
169,27.502079782723587,5.218957882798047,4.565642087541506,80.5219611027621,357.58637743001543,392.22181415923234,415.731737898687,30.0,53.366943781081666,330.42822044266387,698.7967724514717,0.3843804801802191,310.57634331176524,225.0,43.331182004917984,-0.5439497716894978
160,21.01081649008035,4.2848368152614515,3.2241935599239615,62.15554963547874,224.8679428203694,201.98081745025263,214.0876239599653,30.0,33.55976519270733,148.81188567275493,552.5748725779258,0.48458914334243003,135.07385774127076,225.0,34.26421431658981,-0.5453196347031963
170,28.17097638185287,5.319161071219224,4.709843694856136,82.47208544477063,373.2530234837082,417.3369183828317,442.3522509596669,30.0,55.70506702054752,354.68634816497837,715.8919026728411,0.37719173976253273,334.08288791399247,225.0,44.39122153031715,-0.5512557077625571
159,20.211696968174614,4.176659144086753,3.0674096457141684,59.971732493683646,210.96048039441888,184.61180508304702,195.67750642807326,30.0,31.484186221390217,132.50215429579467,537.1732240012191,0.5023915296330137,119.37182755582646,225.0,33.30918466567737,-0.5550228310502283
171,28.832612154891983,5.418793462837744,4.853440566076071,84.41049702510396,389.11435018399277,443.2898718342182,469.8608342477309,30.0,58.07224480956472,379.80352947862974,733.1601067501176,0.3704861709246196,358.43382996672415,225.0,45.461993066862135,-0.5557077625570777
172,29.487557929712093,5.517888099036528,4.996497805259108,86.33830921085368,405.1723274643343,470.09237528949905,498.2698899295667,30.0,60.46877114515085,405.7918696963559,750.6023754581549,0.3642151465757065,383.64121412305695,225.0,46.5435580507919,-0.5607305936073059
173,30.13632208642429,5.616475699368291,5.139073389161351,88.25650906243219,421.42872357750014,497.7561555391762,527.5918475791016,30.0,62.894909925071545,432.6635318488501,768.219642867271,0.35833649290363684,409.71714286254456,225.0,47.63597440219504,-0.5668949771689498
174,30.779359176279268,5.714584801401218,5.281219143133701,90.16597542149196,437.8851291090244,526.2929585950797,557.8391573937532,30.0,65.35089853166049,460.43072631395046,786.0127795220449,0.35281343617594757,436.673766401136,225.0,48.739296102038644,-0.570662100456621
158,19.388534489838307,4.067483137649722,2.9081257828222564,57.741078641333374,197.1949562617095,167.95584731227441,178.0231842546141,30.0,29.429790419773866,116.92708849217978,521.9502987096539,0.5225383504932265,104.39005974193078,225.0,32.36523733726882,-0.5710045662100457
175,31.417077244659673,5.812241898661466,5.422981549139646,92.06749391621862,454.5429786976853,555.7145448031957,589.0242845964376,30.0,67.83695107342929,489.1057019686838,803.9825896945697,0.3476137507710041,464.52327404575135,225.0,49.85357302184735,-0.5767123287671233
176,32.04984382779054,5.90947158614278,5.564402425619127,93.96176931593983,471.40356817813097,586.032683430221,621.1597039088687,30.0,70.35326094346884,518.700738094112,822.129810409208,0.3427090663352503,493.27788624552477,225.0,50.97885086323009,-0.5829908675799087
177,32.6779910494262,6.0062966990558495,5.705519500214879,95.84943589943711,488.46806962970066,617.2591481256524,654.2578946974618,30.0,72.90000306536733,549.2281372637447,840.4551121898825,0.33807429907425357,522.9498475848158,225.0,52.1151712042182,-0.5886986301369863
178,33.30181992904821,6.102738445670765,5.846366896349465,97.73106618158958,505.73754418215844,649.4057127280079,688.3313365291256,30.0,75.47733580436466,580.7002189761789,858.9591007601801,0.33368718206656767,553.5514204898939,225.0,53.2625716046861,-0.5937214611872146
157,18.537288479266778,3.957330859808555,2.745889001117507,55.4543542116528,183.55943518692254,152.00208821569692,161.11315080940318,30.0,27.394796548212497,102.07694676287193,506.9173054909552,0.5455672746682583,90.11863208728093,225.0,31.433067368948937,-0.5953196347031963
179,33.92160405212693,6.198816532385089,5.98697554895504,99.6071783127748,523.2129530556562,682.4841474530723,723.3925051308208,30.0,78.08540261497993,613.1293139550462,877.6423193698457,0.3295278748184573,585.0948795798972,225.0,54.421085750612995,-0.6013698630136987
156,17.652753286218335,3.846287332865977,2.580116173435871,53.09918102828381,170.0387093577069,136.73966864133095,144.93589604022085,30.0,25.376934960774403,87.94245735023567,492.0939162968572,0.5722075502201877,76.54794253506667,225.0,30.513894584498498,-0.6308219178082192
155,16.728023248092725,3.7345527046137144,2.410033791637089,50.658293064516336,156.61277732001994,122.15758306781943,129.4797547503846,30.0,23.37322059834992,74.51488094975792,477.514932638045,0.603480866423436,63.66865768507267,225.0,29.60987696554108,-0.6827625570776256
182,15.122261817351982,3.4537657666273263,2.1459548663529695,34.33536566663859,131.06608162645998,94.44982035364177,100.1111782733238,30.0,19.560577950525783,48.8328326921346,553.6972044135221,0.8369942252629173,36.91314696090147,225.0,34.33380817700151,-0.7433789954337899
154,15.753586479334158,3.622543712022452,2.2345755158700724,48.10634208455145,143.25423221580485,108.24437395668896,114.73258280206056,30.0,21.379563203744013,61.78605124287819,463.2437058614521,0.6408792573468,51.47152287349468,225.0,28.724942819779905,-0.765068493150685
211,16.280421904500322,3.255142509298689,2.2189754272668436,26.86821405961672,132.2715204479802,90.32423477503846,95.73830352695765,30.0,19.7404801780154,44.100977850290384,671.2370218220908,1.0000000094210955,29.83275652542626,225.0,41.62224942593303,-0.9007990867579909
153,14.715668430643253,3.511105125991918,2.052194020152087,45.403515428810444,129.92341234552424,94.98746159320213,100.68104591991255,30.0,19.3900435814194,49.74833136988461,449.4016104739019,0.6867055571698094,39.94680981990239,225.0,27.866618370937335,-0.9288812785388127
270,50.907746687906894,2.202417884632517,3.855256773613503,16.857370195862263,273.94733827148355,129.2950644218869,137.0450594264106,30.0,40.884477494874666,63.37007433615095,1420.1160623493777,1.0000000099709778,31.55813471887506,225.0,88.05894645147592,-0.9352739726027397
127,16.29504154726817,3.8388092861171885,2.2921747803972776,71.1162420822842,157.20005635311261,125.73238908693529,133.2688360117992,30.0,23.46086735762558,78.37353646431787,390.216036946588,0.4925075237320063,69.37173990161565,225.0,24.19662308807333,-1.3068493150684932
128,16.998055492573457,3.9212452886072757,2.4145270757437634,73.7791973666923,167.3404657393916,136.85034129028352,145.05320245314397,30.0,24.974243402664143,88.63243634479534,396.6261200415013,0.4698052040415929,79.32522400830025,225.0,24.59410127944781,-1.3133561643835616
126,15.559248492307734,3.7553383095714885,2.166232595975769,68.32766041416791,147.00887696514627,114.8908320090459,121.77743189991261,30.0,21.939914290650982,68.41515159488975,383.86935808713275,0.5186871945750958,59.713011257998424,225.0,23.803076483928248,-1.3218036529680364
125,14.784597701337768,3.671030042876373,2.0360297582464617,65.38343778669623,136.74739031337452,104.32394734525658,110.57716431271021,30.0,20.408468419610777,58.75830479705932,377.620582082165,0.5493105894821542,50.34941094428867,225.0,23.415600666847215,-1.3515981735159819
152,13.592883277698947,3.4019940263517383,1.8604789783456712,42.481254647981686,116.5584212167222,82.37156233829073,87.30894489602251,30.0,17.39542416853355,38.39429000184894,436.24086340920286,0.7448022401050634,29.082724227280192,225.0,27.050543155849297,-1.3670091324200913
129,17.672932106610244,4.002561631397439,2.5337999327549117,76.33814275895334,177.4452564685227,148.24610349123316,157.1320309420044,30.0,26.482303644323313,99.1911283895628,403.07915217522014,0.4498870205116114,89.5731449278267,225.0,24.994242666605082,-1.369977168949772
130,18.323320506426835,4.082735832217459,2.6503937128198993,78.80924077639193,187.52652748551742,159.92095012368262,169.50667229120265,30.0,27.98685375462806,110.04918032104396,409.5627210329412,0.4322397718547124,100.1153318080523,225.0,25.396277583323076,-1.4121004566210045
131,18.95215644996375,4.161780047757552,2.764630057084541,81.2049458463611,197.59416521107036,171.87610477841966,182.17842343282908,30.0,29.48936920381637,121.2064266627626,416.06922564089837,0.41647372013186,110.95179350423956,225.0,25.799734706334917,-1.4284246575342467
124,13.96282321525481,3.586293761713803,1.9006497487769205,62.239867321862036,126.38942166147504,94.02938232132857,99.66553901144277,30.0,18.862623371751503,49.404288792255265,371.5301711277974,0.5857802859429133,41.281130125310824,225.0,23.037944793276655,-1.437785388127854
132,19.561846543116136,4.239725544609457,2.87677247017665,83.5350949415346,207.65639929078458,184.11278927945534,195.14857942646586,30.0,30.991078201523617,132.66294151431796,422.59404144233656,0.40228657719836936,122.08272308334166,225.0,26.204327274856425,-1.4471461187214614
133,20.15439453625283,4.316613710664297,2.9870403559160916,85.8076188383557,217.7201853016742,196.63225052151762,208.4184619059524,30.0,32.4930188127067,144.41901206877256,429.1344330710691,0.3894396673079089,133.50849028877704,225.0,26.609885673550565,-1.4657534246575343
134,20.73149075391037,4.392490759125663,3.0956189080616086,88.02902306344187,227.79147721224413,209.43577475435723,221.98943421943008,30.0,33.99607962015997,156.4751144231895,435.6888873227184,0.377741637271724,145.2296291075728,225.0,27.016316071225084,-1.487214611872146
135,21.294577160163243,4.467404581684154,3.202666275022302,90.20472328640797,237.87542684799027,222.52469461912798,235.86290888691065,30.0,35.50102949316638,168.831892102361,442.2566920262493,0.36703702096719354,157.2468238315553,225.0,27.423574307383035,-1.524543378995434
136,21.84489580342939,4.541402882849895,3.3083188734566997,92.33928549968412,247.97653342275115,235.9003919468978,250.04035056688733,30.0,37.00853990387122,181.49013724327673,448.8376637980233,0.3571980247216906,169.5608952125866,225.0,27.831649010721435,-1.5414383561643836
137,22.383525610670723,4.614532092063537,3.4126954099406714,94.43660202774609,258.0987579422022,249.56429807653694,264.52327639322135,30.0,38.519202001100446,194.45077420593412,455.4319685826519,0.34811850747131834,182.17278743306073,225.0,28.240550471179294,-1.5513698630136987
181,13.66492345480598,3.311393988298181,1.8874788714745678,31.573373830186885,113.87003787307458,78.45624845576845,83.15894562312059,30.0,16.99420417857317,34.49040196300749,526.8466532328873,0.9192336849343362,23.41540681035055,225.0,32.66885183202748,-1.5570776255707763
138,22.911410819912888,4.686836754073672,3.5158999791591055,96.50002314294765,268.2456122870213,263.517892736246,279.31325478958155,30.0,40.03353990531987,207.7148453220899,462.0400014677575,0.33970949145056917,195.0835561752754,225.0,28.650303187458302,-1.560159817351598
139,23.42938328668089,4.758359215551817,3.618024488168218,98.53245725509339,278.42022965454083,277.7627021199937,294.4119034305769,30.0,41.55202122149558,221.28349849602023,468.6623051764801,0.33189576203996274,208.2943578562134,225.0,29.060940812883842,-1.5683789954337901
140,23.93818022008727,4.8291394953815105,3.71915057962057,100.53644839543851,288.6254210182075,292.3002965440011,309.82088675775987,30.0,43.075065465222586,235.15797639626942,475.2995142642227,0.3246132566989956,221.80643998997058,225.0,29.47250269514145,-1.5795662100456622
141,24.43845845388997,4.899215268055531,3.81935117636418,102.51423699412287,298.86372092516785,307.13228791879084,325.5419133001871,30.0,44.603050897652935,249.33960700931843,481.9523166682561,0.3178070347997353,235.62113259336965,225.0,29.88503149203418,-1.5984018264840183
142,24.930806052593134,4.968621915482179,3.918691735698729,104.467808162431,309.1374250442185,322.2603271804207,341.5767329516438,30.0,46.13632012923083,263.829795358226,488.62142713073916,0.311429681290211,249.7398405334889,225.0,30.298571523489926,-1.6069634703196347
143,25.415751841289612,5.037392618705253,4.0172312780281425,106.39893049071895,319.44862124587974,337.6861017666756,357.9271342956048,30.0,47.67518475814824,278.6300162186671,495.30756883885294,0.3054400385892973,264.16403671405493,225.0,30.713167633097846,-1.613812785388128
144,25.893773299057038,5.105558471319062,4.115023238118077,108.30918755060343,329.7992155520341,353.41133318842407,374.5949420309134,30.0,49.21992924312357,293.741807690636,502.0114608057744,0.29980218976913353,278.895256003208,225.0,31.128864405624302,-1.6182648401826485
145,26.365303148778956,5.173148602963965,4.212116175345799,110.20000371618276,340.1909539714781,369.4377747227133,391.5820145267192,30.0,50.77081416218543,309.16676550600056,508.73380929285844,0.29448463620755244,293.93508981365153,225.0,31.545705635117177,-1.6281963470319634
146,26.8307348986646,5.2401903055517005,4.308554370756309,112.07266551245011,350.62544100551975,385.7672092409238,408.89024152038616,30.0,52.328078974486935,324.90653797088396,515.4753020932255,0.2894596272377519,309.28518125593536,225.0,31.963733970441,-1.6337899543378995
147,27.29042753320985,5.306709157657873,4.404378332426508,113.92833940596802,361.10415543349274,402.4014471753963,426.52154196225433,30.0,53.89194437616905,340.96282145732687,522.2366048489716,0.2847026096896546,324.94722079491567,225.0,32.38299068691351,-1.6426940639269405
148,27.744709508515896,5.372729144332826,4.499625225937127,115.76808673914253,371.6284638589087,419.34232462294267,444.47786200547176,30.0,55.46261432201691,357.33735637181303,529.018358816274,0.28019177280090124,340.92294234826545,225.0,32.80351554772368,-1.6521689497716896
149,28.193882174400365,5.43827277077215,4.59432924320274,117.59287635128133,382.19963239812114,436.5917015802023,462.7611731355806,30.0,57.04027776990064,374.0319235391329,535.8211796606738,0.27590766958853685,357.2141197737825,225.0,33.22534672922932,-1.6584474885844749
123,13.082105364608784,3.5019547572676673,1.758773691818435,58.82922984308327,115.89805509489727,84.00348949854627,89.03869038366912,30.0,17.296869738267933,40.35452303055327,365.7103657450308,0.630244204566229,32.507588066224955,225.0,22.677068704239804,-1.6823059360730594
240,26.341801730344947,2.5301329723935946,2.6550436394117027,20.63721486081856,163.70395246713483,88.29391855072645,93.586289722009,30.0,24.43152250609513,37.02017083874214,844.168323851882,0.9999999843771794,18.759296085597377,225.0,52.345421051801836,-1.6945205479452055
151,12.34841923978751,3.2991549519421843,1.6552609207581828,39.20488138790327,103.0514166422104,70.37451506767027,74.59279020458366,30.0,15.379610370034305,27.715409766908977,424.35795353608427,0.8223903985465998,18.860353490492635,225.0,26.313704419955023,-2.190296803652968
210,17.052785056739705,2.8380594529668954,2.008506978040266,24.885350674880527,120.08928743530602,71.91788688574233,76.22867218415006,30.0,17.922378076397564,26.496097572086942,612.995162116305,1.0000000097586252,13.622114713695666,225.0,38.01077220865443,-2.2086757990867576
122,12.124307661217983,3.4197216093156726,1.6083605137925034,55.03740753500426,105.21732298806974,74.23984834147565,78.68981288566732,30.0,15.702854792893186,31.610097805312414,360.3881677165643,0.68625036271885,24.02587784777095,225.0,22.34704838856395,-2.212671232876712
95,12.907992569233842,3.7126954159410035,1.711131666765076,90.13537297968098,121.7646973561477,93.1613927702453,98.74552221346147,30.0,18.17241978016276,49.28220303103109,317.9957171894713,0.5238814327812437,42.399428958596175,225.0,19.718365684464157,-2.31986301369863
96,13.562178852922296,3.780427355944651,1.8106871172785644,94.31968234329958,130.01563614193526,101.48687596993302,107.57003766161175,30.0,19.403807254951136,56.87042816561448,320.3444126462256,0.4932948179927834,49.83135307830175,225.0,19.864004236791345,-2.3300228310502287
97,14.18278687526581,3.847140090447116,1.9065265134241869,98.22459856580973,138.14002445213376,109.9097452498139,116.49777695735892,30.0,20.616308070340548,64.5806145742035,322.7733634748123,0.46704408285848903,57.38193128441108,225.0,20.01461928623592,-2.3765981735159816
94,12.21357174425456,3.6442981032362542,1.607104279483803,85.59732970458103,113.36385461015846,84.93155980619977,90.0223895722736,30.0,16.918660322766595,41.81746983790874,315.7806576799901,0.5601298357371317,35.08673974222112,225.0,19.581013666623058,-2.4109589041095894
98,14.774734444954204,3.912672858214594,1.9992028797007133,101.90209580234908,146.15564707909544,118.43099594803503,125.52979475534815,30.0,21.812576466183316,72.41122951967438,325.2510373104402,0.4442068312498858,65.05020746208804,225.0,20.168255565269924,-2.427054794520548
99,15.341797139918533,3.976966577925723,2.0891377615164455,105.39010876776071,154.07653815218276,127.05119103229167,134.66668767812897,30.0,22.99470692549102,80.36081624604162,327.7579277453816,0.42411613231353057,72.83509505452925,225.0,20.323703515210727,-2.4675799086757992
100,15.886960766515381,4.0400170551818,2.1766623184583436,108.71728308565487,161.9140770644232,135.7706328658669,143.90877605947418,30.0,24.164397732835706,88.42802287846182,330.28155513877175,0.4062749668265899,80.73549125614421,225.0,20.480189295063383,-2.5063926940639267
101,16.412642496519815,4.101849822387498,2.2620434205818953,111.90585263339878,169.67768819981782,144.5894626572938,153.25620976095456,30.0,25.323055403126492,96.61160966339182,332.8137379138261,0.3903037675756096,88.75033011035363,225.0,20.637205579369734,-2.5269406392694065
102,16.920836815913578,4.16250610515323,2.345500418637304,114.97347074993401,177.37531205328,153.50772182328447,162.70903270342,30.0,26.47186499254109,104.91044655465984,335.3490235413352,0.37590672012272247,96.87860680083017,225.0,20.79441426620247,-2.568949771689498
103,17.413215490255098,4.222034813238508,2.427216516502023,117.93442252574565,185.01373328949612,162.52538998516337,172.26722328506074,30.0,27.611839058720797,113.32350669433116,337.8837449895804,0.3628492910426233,105.11938733009168,225.0,20.951587969252603,-2.5931506849315067
104,17.89119839201982,4.28048790651138,2.5073468824349994,120.80045529948346,192.59881736377147,171.64240956149553,181.93072045009146,30.0,28.743852974563698,121.84985842917112,340.4154317162901,0.35094276835025856,113.4718105720967,225.0,21.108573494457083,-2.6126712328767123
180,12.638584400128346,3.1055285203918546,1.6342292154333729,29.08846839929392,98.83834292684968,63.82166050137584,67.6471549316222,30.0,14.750842379124997,21.27129961572611,497.13483336803415,1.0000000084495915,11.04744074151187,225.0,30.826473153395707,-2.6166666666666667
105,18.356005054183527,4.337917709977099,2.5860245031845452,123.58136410357092,200.13568563352408,180.85870187845848,191.69944080497984,30.0,29.868671062232675,130.488657102657,342.94243102758895,0.34003334563764626,121.9350865875872,225.0,21.265268361120622,-2.630821917808219
106,18.808693116562317,4.394375375648991,2.663364508975852,126.28541481442511,207.62884813660827,190.1741779566192,201.57329003397575,30.0,30.98696640927191,139.23913718753022,345.4636582910043,0.3299942396877691,130.50849313215718,225.0,21.421605313055245,-2.6512557077625574
93,11.46943653581082,3.5759721146834926,1.4975153951550049,80.59311251711767,104.78093534309018,76.79429398051806,81.39737295769307,30.0,15.637727382045604,34.47755804762792,313.7954752810342,0.6040463093031367,27.89293113609193,225.0,19.457915931726053,-2.6614155251141556
107,19.25018756700955,4.449910032633209,2.7394674537858297,128.91965660775583,215.08230614514966,199.58874574095728,211.55217056641186,30.0,32.09933617395718,148.10060500650937,347.9784284105039,0.32071988723397743,139.19137136420156,225.0,21.577541868638196,-2.697146118721461
108,19.681303381236663,4.504568353134726,2.8144218422326173,131.49015709946212,222.49963276807702,209.10231499024562,221.63598674948796,30.0,33.20631361458732,157.07243212160373,350.4863399852992,0.31212159905432635,147.98312132712633,225.0,21.73305313769924,-2.78162100456621
121,11.058532945513086,3.3434101749789846,1.4458916870488763,50.64764070503588,94.25280854799597,64.72550656429921,68.60517789316837,30.0,14.06648757466828,23.1703190554865,356.08734984266306,0.7603772836001385,15.826104437451692,225.0,22.0803620937629,-2.823972602739726
109,20.102763322981374,4.558394370342078,2.8883061097548137,134.00218227805098,229.88403721950854,218.71480054569724,231.82464832042706,30.0,34.3083776810336,166.15404938583487,352.98719435941223,0.3041242560091476,156.88319749307212,225.0,21.888126801924006,-2.855821917808219
110,20.515212133633643,4.611429448064176,2.9611901944145216,136.46033626435042,237.238416760105,228.42612451333787,242.11807271582933,30.0,35.405960766576506,175.34494162142252,355.4809382705007,0.2966637631363134,165.89110452623365,225.0,22.042759558606548,-2.8831050228310504
111,20.91922798058384,4.663712340070102,3.033136800968668,138.86867131834805,244.56539914759813,238.23621767583512,252.51618656910233,30.0,36.49945504331207,184.64464286786148,357.9676227242725,0.289685063987993,175.00639333186655,225.0,22.196954570522788,-2.914383561643836
112,21.31533179587745,4.715279300394389,3.104202428715742,141.2307754747813,251.86737769724792,248.14502036954696,263.01892664032573,30.0,37.58921769464822,194.0527321412163,360.4473732044233,0.28314057484080624,184.2286574155941,225.0,22.350719618700165,-2.957648401826484
113,21.703994968189487,4.766164220527439,3.174438215293278,143.54984311746207,259.1465405041789,258.15248298544674,273.62624034661184,30.0,38.67557527650788,203.56882964816117,362.9203679132245,0.27698893761980253,193.55752955371972,225.0,22.50406575315402,-2.996917808219178
150,10.907300258406446,3.212906166881275,1.427984988431728,35.24973406393584,89.178553446895,58.95382327722842,62.487538085277286,30.0,13.309195060737654,17.696734897407126,415.51405180821934,0.9361170788953116,9.233645595738206,225.0,25.76530933498726,-2.9970319634703197
114,22.08564573509654,4.816398778342583,3.243890636155545,145.82873237733511,266.40489500343267,268.2585662017292,284.3380860098175,30.0,39.75882738272282,213.19259340100757,365.38682176588753,0.2711940175512428,202.99267875882643,225.0,22.65700630040575,-3.0293378995433793
115,22.460674538456622,4.866012589488405,3.312602088877401,148.0700122377943,273.6442887727666,278.4632410330204,295.15443290651746,30.0,40.8392497496872,222.9237161869401,367.8469745574065,0.26572409073014897,212.5338075220571,225.0,22.809556129729156,-3.0664383561643835
92,10.661080361938163,3.5092726314737517,1.3806688874201394,74.93925477907945,95.96847613903644,68.74388275667518,72.86441704993787,30.0,14.322537417886933,27.26309098022659,312.23000974417585,0.6588948005367565,20.815333982945056,225.0,19.360844115177635,-3.0723744292237445
116,22.829438543402013,4.915033355632266,3.380611385189235,150.27600151055285,280.86642726642805,288.76648874267516,306.07526117720175,30.0,41.917096902983324,232.7619228481036,370.30108217958303,0.26055118051243015,222.18064930774983,225.0,22.961731108533275,-3.136986301369863
117,23.192265478009663,4.9634870062857335,3.447954167974386,152.4488013329916,288.0728890361296,299.16830066794853,317.10056163986405,30.0,42.99260442899205,242.7069678363915,372.74941009104924,0.2556505115667124,231.93296627887509,225.0,23.1135476974498,-3.1768264840182647
118,23.54945691562485,5.0113978324555415,3.5146632670561826,154.59032245269765,295.26513886666646,309.6686779814549,328.2303355373751,30.0,44.06599093527997,252.75863300976988,375.1922284606011,0.25100005773075496,241.79054723016515,225.0,23.265022649179578,-3.210844748858448
119,23.901291096867595,5.058788611326349,3.5807690044859033,156.70230828449743,302.44453917364905,320.2676314118796,339.4645942415062,30.0,45.13745975162101,262.9167256420333,377.62980856295013,0.24658016522700585,251.75320570863343,225.0,23.416172784999336,-3.2589041095890408
66,11.54254389664624,3.927629814666995,1.4947716415286385,140.74313681428544,116.5985701786646,93.23119553771161,98.8195086005275,30.0,17.401416084137967,50.20011189841485,284.05441475958105,0.49468555015961524,44.18624229593483,225.0,17.613724090436655,-3.3376712328767124
65,11.005664341344128,3.8666271548335485,1.4201052986803,133.6731415847856,109.74201315192502,86.15480003789014,91.31895128041887,30.0,16.378129078610453,43.72420986229645,283.4352863770293,0.5258539267563557,37.79137151693724,225.0,17.57533300781238,-3.361529680365297
67,12.053090389826481,3.9871743545853184,1.566384657837259,147.3175690075644,123.32244048687028,100.32923258418742,106.34300466977427,30.0,18.404900644451015,56.718593242140436,284.74757062540465,0.4677956198216254,50.62179033340527,225.0,17.656705489555616,-3.366095890410959
68,12.541048326830373,4.045181570404049,1.6354031007705885,153.48102603326294,129.92890330367547,107.45051555826295,113.891140036306,30.0,19.390863063573796,63.27913022491466,285.48955900737747,0.44430186132891153,57.09791180147549,225.0,17.702714908734826,-3.38527397260274
69,13.00929350168123,4.101653014587403,1.7021736132546539,159.29676815620877,136.43020961672303,114.59618762309712,121.46512638491552,30.0,20.361131704693673,69.88114186791975,286.26433826190845,0.4235594573032272,63.61429739153521,225.0,17.750757633336917,-3.4052511415525117
120,9.822353769683673,3.2829366370878144,1.264122240110542,45.16400326995883,82.81535068672298,55.429274664295384,58.75172631163149,30.0,12.359537284593246,15.027326252001451,354.31714738169865,0.867508746986954,7.87371438625997,225.0,21.970594893847952,-3.4292237442922375
70,13.460101143698076,4.156631069731473,1.7669668875603188,164.8135736125965,142.83642148422365,121.76708364592416,129.06584862509385,30.0,21.31720825056129,76.52403500433941,287.0612917399604,0.40508353961881216,70.1705379808792,225.0,17.80017534327535,-3.4662100456621006
64,10.437385466419437,3.80440550767017,1.3417519641793654,125.99000007562961,102.73310406999701,79.09771699801182,83.83886401639853,30.0,15.332104731625448,37.29126075705581,282.9317845141517,0.5625523956214722,31.43686494601685,225.0,17.54411172614614,-3.4675799086757992
91,9.763830857986235,3.4477123203253934,1.253606901248529,68.30217650226507,86.84893675999194,60.76883510560355,64.41134207417134,30.0,12.96151816192806,20.172549816899014,311.51255595990483,0.7306073757618399,13.845002487106882,225.0,19.31635604406462,-3.4789954337899545
71,13.895314399167196,4.210177943043292,1.8299998730826277,170.06999273426905,149.1559614340688,128.96382432683825,136.69396466193206,30.0,22.260349696970813,83.20722662849016,287.8731753845744,0.38850099301947544,76.76618010255318,225.0,17.85051884707857,-3.4998858447488583
72,14.31645537440833,4.262364315299869,1.8914501366618957,175.09711709522855,155.3959887493424,136.18687693256965,144.3499697702994,30.0,23.191624510401855,89.93015477257907,288.6949245617481,0.3735191235977853,83.40075598450501,225.0,17.901474095531693,-3.539041095890411
73,14.724801237828675,4.31326313307045,1.951465546849549,179.92045217285624,161.56266676933421,143.43659602010828,152.0342397594739,30.0,24.111952520585476,96.69228339700074,289.52292873135264,0.3599045466072263,90.07380004975415,225.0,17.952817205271735,-3.57716894977169
74,15.121438097416013,4.362946231169419,2.010171036258214,184.56122488370664,167.66135854652657,150.71325162902255,159.74706085529317,30.0,25.022134120764775,103.49310409372919,290.35457379452123,0.3474685317783063,96.78485793150708,225.0,18.004386080538904,-3.6198630136986303
75,15.50730020344147,4.411482549150512,2.0676734640035477,189.0373216524678,173.69677368408298,158.01704932963517,167.48865095004444,30.0,25.922872182030826,110.33213608719895,291.1879440942279,0.3360565730910543,103.53349123350326,225.0,18.0560619347467,-3.659360730593607
63,9.830492832653343,3.7415308719233744,1.258784540672484,117.52173389355485,95.54542486834433,72.05640308614112,76.37549108788039,30.0,14.259400355614586,30.901288354558655,282.6173083100539,0.6066439854458454,25.121538516449235,225.0,17.52461159939516,-3.688698630136986
76,15.883199148562507,4.458937258796468,2.124065200342936,193.36397729229697,179.67308088648645,165.34814480900576,175.25917506272833,30.0,26.81478885061689,117.20892534238877,292.02162306887493,0.3255408041773319,110.31927982601943,225.0,18.1077569293549,-3.70958904109589
77,16.249846061097394,4.505371415065128,2.1794268266592423,197.55429123591577,185.59399580223868,172.70665469288346,183.0587568096848,30.0,27.698438657727788,124.12304323038884,292.8545567520175,0.31581437918395655,117.141822700807,225.0,18.15940570972299,-3.757876712328767
78,16.607868476665814,4.550841927125533,2.233829382066455,201.6196189630693,191.46284839688084,180.0926631750543,190.88748678708666,30.0,28.574318574431334,131.07408506983234,293.68595797234576,0.3067872446110639,124.000737810546,225.0,18.21095946471641,-3.813698630136986
